,StationName,Lat,Lon
20568,id_reg_grid_eur_13471,68.49605,10.42969
20569,id_reg_grid_eur_13472,66.97265,10.48828
20570,id_reg_grid_eur_13473,38.52539,10.51758
20571,id_reg_grid_eur_13474,37.99803,10.48828
20572,id_reg_grid_eur_13476,72.07017,11.01562
20573,id_reg_grid_eur_13477,71.60142,11.01562
20574,id_reg_grid_eur_13478,70.89829,11.01562
20575,id_reg_grid_eur_13479,70.42954,11.01563
20576,id_reg_grid_eur_13480,69.96078,11.01563
20577,id_reg_grid_eur_13481,69.49203,11.01562
20578,id_reg_grid_eur_13482,69.02328,11.01563
20579,id_reg_grid_eur_13483,68.52538,10.95703
20580,id_reg_grid_eur_13484,40.48827,10.95703
20581,id_reg_grid_eur_13485,40.01952,10.95703
20582,id_reg_grid_eur_13486,39.55077,10.95703
20583,id_reg_grid_eur_13487,38.99414,10.98633
20584,id_reg_grid_eur_13488,38.49609,10.98095
20585,id_reg_grid_eur_13490,72.07017,11.48438
20586,id_reg_grid_eur_13491,71.60142,11.48437
20587,id_reg_grid_eur_13492,70.89829,11.48438
20588,id_reg_grid_eur_13493,70.42954,11.48438
20589,id_reg_grid_eur_13494,69.96078,11.48437
20590,id_reg_grid_eur_13495,69.49203,11.48438
20591,id_reg_grid_eur_13496,69.08187,11.48438
20592,id_reg_grid_eur_13497,40.48828,11.51764
20593,id_reg_grid_eur_13498,40.01952,11.54297
20594,id_reg_grid_eur_13499,39.55077,11.54297
20595,id_reg_grid_eur_13500,38.96483,11.54297
20596,id_reg_grid_eur_13502,72.07017,11.95312
20597,id_reg_grid_eur_13503,71.60142,11.95312
20598,id_reg_grid_eur_13504,70.89829,11.95312
20599,id_reg_grid_eur_13505,70.42954,11.95312
20600,id_reg_grid_eur_13506,69.96078,11.95312
20601,id_reg_grid_eur_13507,69.49203,11.95312
20602,id_reg_grid_eur_13508,68.96483,12.01172
20603,id_reg_grid_eur_13509,40.01952,12.01172
20604,id_reg_grid_eur_13510,39.43358,12.01172
20605,id_reg_grid_eur_13511,33.99902,11.99707
20606,id_reg_grid_eur_13513,72.07017,12.42188
20607,id_reg_grid_eur_13514,71.60142,12.42188
20608,id_reg_grid_eur_13515,70.89829,12.42188
20609,id_reg_grid_eur_13516,70.42954,12.42188
20610,id_reg_grid_eur_13517,69.96078,12.42188
20611,id_reg_grid_eur_13518,69.49203,12.42187
20612,id_reg_grid_eur_13519,39.49217,12.48047
20613,id_reg_grid_eur_13520,34.01367,12.50977
20614,id_reg_grid_eur_13521,33.50097,12.50977
20615,id_reg_grid_eur_13523,72.07017,12.89062
20616,id_reg_grid_eur_13524,71.60142,12.89062
20617,id_reg_grid_eur_13525,70.89829,12.89062
20618,id_reg_grid_eur_13526,70.42954,12.89063
20619,id_reg_grid_eur_13527,69.96078,12.89062
20620,id_reg_grid_eur_13528,69.49215,13.00781
20621,id_reg_grid_eur_13529,39.49213,13.00781
20622,id_reg_grid_eur_13530,34.49707,12.99316
20623,id_reg_grid_eur_13531,34.01367,12.97852
20624,id_reg_grid_eur_13533,72.07017,13.35938
20625,id_reg_grid_eur_13534,71.60142,13.35938
20626,id_reg_grid_eur_13535,70.89829,13.35938
20627,id_reg_grid_eur_13536,70.42954,13.35938
20628,id_reg_grid_eur_13537,69.96078,13.35938
20629,id_reg_grid_eur_13538,39.55072,13.47656
20630,id_reg_grid_eur_13539,34.49707,13.49121
20631,id_reg_grid_eur_13540,34.04297,13.50586
20632,id_reg_grid_eur_13541,33.45702,13.53516
20633,id_reg_grid_eur_13543,72.07017,13.82812
20634,id_reg_grid_eur_13544,71.60142,13.82812
20635,id_reg_grid_eur_13545,70.89829,13.82813
20636,id_reg_grid_eur_13546,70.42954,13.82813
20637,id_reg_grid_eur_13547,69.96078,13.82812
20638,id_reg_grid_eur_13548,34.5117,14.00391
20639,id_reg_grid_eur_13549,34.04295,14.00391
20640,id_reg_grid_eur_13550,33.45702,14.00391
20641,id_reg_grid_eur_13551,72.48043,14.64844
20642,id_reg_grid_eur_13552,72.07499,14.59865
20643,id_reg_grid_eur_13553,71.60142,14.29688
20644,id_reg_grid_eur_13554,70.89829,14.29688
20645,id_reg_grid_eur_13555,70.42954,14.29687
20646,id_reg_grid_eur_13556,69.9609,14.64844
20647,id_reg_grid_eur_13557,34.51172,14.50195
20648,id_reg_grid_eur_13558,34.01367,14.50195
20649,id_reg_grid_eur_13559,33.48632,14.50195
20650,id_reg_grid_eur_13560,72.48043,15.11719
20651,id_reg_grid_eur_13561,72.01168,15.11719
20652,id_reg_grid_eur_13562,71.60153,15.11719
20653,id_reg_grid_eur_13563,70.89829,15.23438
20654,id_reg_grid_eur_13564,70.42954,15.23438
20655,id_reg_grid_eur_13565,69.96031,15.11222
20656,id_reg_grid_eur_13566,34.48242,14.9707
20657,id_reg_grid_eur_13567,34.04296,14.96274
20658,id_reg_grid_eur_13568,33.45702,14.94141
20659,id_reg_grid_eur_13569,72.48043,15.58594
20660,id_reg_grid_eur_13570,71.98241,15.52734
20661,id_reg_grid_eur_13571,71.60548,15.54617
20662,id_reg_grid_eur_13572,71.13279,15.56304
20663,id_reg_grid_eur_13573,70.42954,15.70312
20664,id_reg_grid_eur_13574,35.47851,15.49805
20665,id_reg_grid_eur_13575,35.00976,15.49805
20666,id_reg_grid_eur_13576,34.51171,15.50577
20667,id_reg_grid_eur_13577,34.01367,15.49805
20668,id_reg_grid_eur_13578,33.45702,15.52734
20669,id_reg_grid_eur_13579,32.98827,15.52734
20670,id_reg_grid_eur_13580,72.48043,16.05469
20671,id_reg_grid_eur_13581,71.98239,16.05469
20672,id_reg_grid_eur_13582,71.54293,16.05469
20673,id_reg_grid_eur_13583,71.07418,16.05469
20674,id_reg_grid_eur_13584,70.42966,16.04132
20675,id_reg_grid_eur_13585,36.03514,15.99609
20676,id_reg_grid_eur_13586,35.47851,16.02539
20677,id_reg_grid_eur_13587,35.00976,16.02539
20678,id_reg_grid_eur_13588,34.48242,16.02539
20679,id_reg_grid_eur_13589,34.04295,15.99609
20680,id_reg_grid_eur_13590,33.45702,15.99609
20681,id_reg_grid_eur_13591,32.98827,15.99609
20682,id_reg_grid_eur_13592,32.52994,15.99609
20683,id_reg_grid_eur_13593,72.48043,16.52344
20684,id_reg_grid_eur_13594,72.01168,16.52344
20685,id_reg_grid_eur_13595,71.51366,16.46484
20686,id_reg_grid_eur_13596,70.95699,16.52344
20687,id_reg_grid_eur_13597,70.51754,16.52344
20688,id_reg_grid_eur_13598,36.44526,16.52344
20689,id_reg_grid_eur_13599,35.97651,16.52344
20690,id_reg_grid_eur_13600,35.4785,16.46484
20691,id_reg_grid_eur_13601,34.98047,16.49414
20692,id_reg_grid_eur_13602,34.5117,16.46484
20693,id_reg_grid_eur_13603,34.04295,16.46484
20694,id_reg_grid_eur_13604,33.45698,16.52344
20695,id_reg_grid_eur_13605,32.95029,16.52344
20696,id_reg_grid_eur_13606,32.51952,16.46484
20697,id_reg_grid_eur_13607,32.02148,16.49414
20698,id_reg_grid_eur_13609,72.01168,16.99219
20699,id_reg_grid_eur_13610,71.54293,16.99219
20700,id_reg_grid_eur_13611,70.98632,17.05078
20701,id_reg_grid_eur_13612,36.91405,17.05078
20702,id_reg_grid_eur_13613,36.44526,16.99219
20703,id_reg_grid_eur_13614,35.97651,16.99219
20704,id_reg_grid_eur_13615,35.51415,17.0316
20705,id_reg_grid_eur_13616,35.00976,17.02148
20706,id_reg_grid_eur_13617,34.5117,17.05078
20707,id_reg_grid_eur_13618,34.04291,16.99219
20708,id_reg_grid_eur_13619,33.57416,16.99219
20709,id_reg_grid_eur_13620,32.92963,16.99219
20710,id_reg_grid_eur_13621,32.51948,16.99219
20711,id_reg_grid_eur_13622,32.02148,17.02148
20712,id_reg_grid_eur_13624,72.01168,17.46094
20713,id_reg_grid_eur_13625,71.54293,17.46094
20714,id_reg_grid_eur_13626,70.98629,17.46094
20715,id_reg_grid_eur_13627,37.55858,17.51953
20716,id_reg_grid_eur_13628,36.914,17.46094
20717,id_reg_grid_eur_13629,36.44526,17.46094
20718,id_reg_grid_eur_13630,35.97651,17.46094
20719,id_reg_grid_eur_13631,35.5078,17.51953
20720,id_reg_grid_eur_13632,35.00976,17.49023
20721,id_reg_grid_eur_13633,34.55042,17.46094
20722,id_reg_grid_eur_13634,33.92573,17.46094
20723,id_reg_grid_eur_13635,33.57416,17.46094
20724,id_reg_grid_eur_13636,32.92963,17.46094
20725,id_reg_grid_eur_13637,32.51952,17.51953
20726,id_reg_grid_eur_13638,32.00074,17.49571
20727,id_reg_grid_eur_13640,72.01168,17.92969
20728,id_reg_grid_eur_13641,71.54293,17.92969
20729,id_reg_grid_eur_13642,70.95699,17.92969
20730,id_reg_grid_eur_13643,55.51757,18.01758
20731,id_reg_grid_eur_13644,38.02733,17.98828
20732,id_reg_grid_eur_13645,37.55854,17.92969
20733,id_reg_grid_eur_13646,36.914,17.92969
20734,id_reg_grid_eur_13647,36.44526,17.92969
20735,id_reg_grid_eur_13648,35.97651,17.92969
20736,id_reg_grid_eur_13649,35.5078,17.98828
20737,id_reg_grid_eur_13650,35.00976,18.01758
20738,id_reg_grid_eur_13651,34.5703,17.98828
20739,id_reg_grid_eur_13652,34.10155,17.98828
20740,id_reg_grid_eur_13653,33.39838,17.92969
20741,id_reg_grid_eur_13654,32.92963,17.92969
20742,id_reg_grid_eur_13655,32.46088,17.92969
20743,id_reg_grid_eur_13656,31.99217,17.98828
20744,id_reg_grid_eur_13658,72.01168,18.39844
20745,id_reg_grid_eur_13659,71.54293,18.39844
20746,id_reg_grid_eur_13660,70.95702,18.45703
20747,id_reg_grid_eur_13661,55.51757,18.48633
20748,id_reg_grid_eur_13662,38.55467,18.45703
20749,id_reg_grid_eur_13663,38.08588,18.39844
20750,id_reg_grid_eur_13664,37.61713,18.39844
20751,id_reg_grid_eur_13665,36.914,18.39844
20752,id_reg_grid_eur_13666,36.44526,18.39844
20753,id_reg_grid_eur_13667,35.97651,18.39844
20754,id_reg_grid_eur_13668,35.50776,18.39844
20755,id_reg_grid_eur_13669,35.03904,18.44214
20756,id_reg_grid_eur_13670,34.57026,18.39844
20757,id_reg_grid_eur_13671,34.10151,18.39844
20758,id_reg_grid_eur_13672,33.39841,18.59078
20759,id_reg_grid_eur_13673,32.92963,18.39844
20760,id_reg_grid_eur_13674,32.46088,18.39844
20761,id_reg_grid_eur_13675,31.99213,18.39844
20762,id_reg_grid_eur_13676,31.46483,18.45703
20763,id_reg_grid_eur_13678,72.01168,19.10156
20764,id_reg_grid_eur_13679,71.54293,19.10156
20765,id_reg_grid_eur_13680,71.07421,18.93681
20766,id_reg_grid_eur_13681,37.61713,19.10156
20767,id_reg_grid_eur_13682,36.914,19.10156
20768,id_reg_grid_eur_13683,36.44526,19.10156
20769,id_reg_grid_eur_13684,35.97651,19.10156
20770,id_reg_grid_eur_13685,35.50776,19.10156
20771,id_reg_grid_eur_13686,35.03901,19.10156
20772,id_reg_grid_eur_13687,34.57026,19.10156
20773,id_reg_grid_eur_13688,34.10151,19.10156
20774,id_reg_grid_eur_13689,33.45702,19.04297
20775,id_reg_grid_eur_13690,32.92967,19.04297
20776,id_reg_grid_eur_13691,32.51952,19.04297
20777,id_reg_grid_eur_13693,72.01168,19.57031
20778,id_reg_grid_eur_13694,71.54293,19.57031
20779,id_reg_grid_eur_13695,70.95699,19.57031
20780,id_reg_grid_eur_13696,36.914,19.57031
20781,id_reg_grid_eur_13697,36.44526,19.57031
20782,id_reg_grid_eur_13698,35.97651,19.57031
20783,id_reg_grid_eur_13699,35.50776,19.57031
20784,id_reg_grid_eur_13700,35.03901,19.57031
20785,id_reg_grid_eur_13701,34.57026,19.57031
20786,id_reg_grid_eur_13702,33.92577,19.51172
20787,id_reg_grid_eur_13703,33.48631,19.51172
20788,id_reg_grid_eur_13704,32.98827,19.51172
20789,id_reg_grid_eur_13706,72.01168,20.03906
20790,id_reg_grid_eur_13707,71.54293,20.03906
20791,id_reg_grid_eur_13708,36.44526,20.03906
20792,id_reg_grid_eur_13709,35.97651,20.03906
20793,id_reg_grid_eur_13710,35.50776,20.03906
20794,id_reg_grid_eur_13711,35.03901,20.03906
20795,id_reg_grid_eur_13712,34.5703,19.98047
20796,id_reg_grid_eur_13713,34.04295,19.98047
20797,id_reg_grid_eur_13714,33.48632,20.00977
20798,id_reg_grid_eur_13716,72.01168,20.50781
20799,id_reg_grid_eur_13717,71.54293,20.50781
20800,id_reg_grid_eur_13718,35.97651,20.50781
20801,id_reg_grid_eur_13719,35.50776,20.50781
20802,id_reg_grid_eur_13720,35.03901,20.50781
20803,id_reg_grid_eur_13721,34.57026,20.50781
20804,id_reg_grid_eur_13722,34.10151,20.50781
20805,id_reg_grid_eur_13723,33.48632,20.47852
20806,id_reg_grid_eur_13725,72.06554,21.02645
20807,id_reg_grid_eur_13726,71.54293,20.97656
20808,id_reg_grid_eur_13727,35.44916,20.97656
20809,id_reg_grid_eur_13728,35.03901,20.97656
20810,id_reg_grid_eur_13729,34.57026,20.97656
20811,id_reg_grid_eur_13730,34.10151,20.97656
20812,id_reg_grid_eur_13732,71.83154,21.49009
20813,id_reg_grid_eur_13733,71.54293,21.44531
20814,id_reg_grid_eur_13734,35.03905,21.50391
20815,id_reg_grid_eur_13735,34.5703,21.50391
20816,id_reg_grid_eur_13736,34.10151,21.44531
20817,id_reg_grid_eur_13738,72.0703,22.11106
20818,id_reg_grid_eur_13739,71.54293,21.91406
20819,id_reg_grid_eur_13740,35.03905,21.97266
20820,id_reg_grid_eur_13741,34.5117,21.97266
20821,id_reg_grid_eur_13742,34.04291,21.91406
20822,id_reg_grid_eur_13744,72.01168,22.61719
20823,id_reg_grid_eur_13745,34.04295,22.55859
20824,id_reg_grid_eur_13746,33.39842,22.44141
20825,id_reg_grid_eur_13747,72.48043,23.08594
20826,id_reg_grid_eur_13748,72.01168,23.08594
20827,id_reg_grid_eur_13749,33.5742,23.02734
20828,id_reg_grid_eur_13750,72.48043,23.55469
20829,id_reg_grid_eur_13751,72.01168,23.55469
20830,id_reg_grid_eur_13752,33.57416,23.55469
20831,id_reg_grid_eur_13753,72.48043,24.02344
20832,id_reg_grid_eur_13754,72.01168,24.02344
20833,id_reg_grid_eur_13755,33.41882,24.02344
20834,id_reg_grid_eur_13756,32.98827,23.96484
20835,id_reg_grid_eur_13757,72.48043,24.49219
20836,id_reg_grid_eur_13758,72.01168,24.49219
20837,id_reg_grid_eur_13759,33.39838,24.49219
20838,id_reg_grid_eur_13760,32.98827,24.55078
20839,id_reg_grid_eur_13761,72.48043,24.96094
20840,id_reg_grid_eur_13762,72.01168,24.96094
20841,id_reg_grid_eur_13763,33.39838,24.96094
20842,id_reg_grid_eur_13764,32.92963,24.96094
20843,id_reg_grid_eur_13765,72.48043,25.42969
20844,id_reg_grid_eur_13766,72.01168,25.42969
20845,id_reg_grid_eur_13767,33.5742,25.48828
20846,id_reg_grid_eur_13768,32.92963,25.42969
20847,id_reg_grid_eur_13769,32.51952,25.48828
20848,id_reg_grid_eur_13770,72.48043,25.89844
20849,id_reg_grid_eur_13771,72.01168,25.89844
20850,id_reg_grid_eur_13772,33.57416,25.89844
20851,id_reg_grid_eur_13773,32.92963,25.89844
20852,id_reg_grid_eur_13774,32.46092,25.95703
20853,id_reg_grid_eur_13775,72.48043,26.60156
20854,id_reg_grid_eur_13776,72.01168,26.60156
20855,id_reg_grid_eur_13777,33.39838,26.60156
20856,id_reg_grid_eur_13778,32.92963,26.60156
20857,id_reg_grid_eur_13779,32.46092,26.42578
20858,id_reg_grid_eur_13780,72.48043,27.07031
20859,id_reg_grid_eur_13781,72.01168,27.07031
20860,id_reg_grid_eur_13782,34.10155,27.01172
20861,id_reg_grid_eur_13783,33.39838,27.07031
20862,id_reg_grid_eur_13784,32.92963,27.07031
20863,id_reg_grid_eur_13785,32.46088,27.07031
20864,id_reg_grid_eur_13786,72.48043,27.53906
20865,id_reg_grid_eur_13787,72.01168,27.53906
20866,id_reg_grid_eur_13788,34.10151,27.53906
20867,id_reg_grid_eur_13789,33.39838,27.53906
20868,id_reg_grid_eur_13790,32.92963,27.53906
20869,id_reg_grid_eur_13791,32.46088,27.53906
20870,id_reg_grid_eur_13792,31.99217,27.48047
20871,id_reg_grid_eur_13793,72.48043,28.00781
20872,id_reg_grid_eur_13794,72.01168,28.00781
20873,id_reg_grid_eur_13795,34.55042,28.00781
20874,id_reg_grid_eur_13796,34.10151,28.00781
20875,id_reg_grid_eur_13797,33.39838,28.00781
20876,id_reg_grid_eur_13798,32.92963,28.00781
20877,id_reg_grid_eur_13799,32.46088,28.00781
20878,id_reg_grid_eur_13800,31.99213,28.00781
20879,id_reg_grid_eur_13801,72.48043,28.47656
20880,id_reg_grid_eur_13802,72.01168,28.47656
20881,id_reg_grid_eur_13803,34.98041,28.47656
20882,id_reg_grid_eur_13804,34.57026,28.47656
20883,id_reg_grid_eur_13805,34.10151,28.47656
20884,id_reg_grid_eur_13806,33.39838,28.47656
20885,id_reg_grid_eur_13807,32.92963,28.47656
20886,id_reg_grid_eur_13808,32.46088,28.47656
20887,id_reg_grid_eur_13809,31.99213,28.47656
20888,id_reg_grid_eur_13810,72.48043,28.94531
20889,id_reg_grid_eur_13811,72.01168,28.94531
20890,id_reg_grid_eur_13812,41.98241,29.00391
20891,id_reg_grid_eur_13813,35.03905,29.00391
20892,id_reg_grid_eur_13814,34.57026,28.94531
20893,id_reg_grid_eur_13815,34.10151,28.94531
20894,id_reg_grid_eur_13816,33.39838,28.94531
20895,id_reg_grid_eur_13817,32.92963,28.94531
20896,id_reg_grid_eur_13818,32.46088,28.94531
20897,id_reg_grid_eur_13819,31.99213,28.94531
20898,id_reg_grid_eur_13820,72.48043,29.41406
20899,id_reg_grid_eur_13821,72.01168,29.41406
20900,id_reg_grid_eur_13822,42.539,29.41406
20901,id_reg_grid_eur_13823,42.07025,29.41406
20902,id_reg_grid_eur_13824,34.57026,29.41406
20903,id_reg_grid_eur_13825,34.10151,29.41406
20904,id_reg_grid_eur_13826,33.39838,29.41406
20905,id_reg_grid_eur_13827,32.92963,29.41406
20906,id_reg_grid_eur_13828,32.46088,29.41406
20907,id_reg_grid_eur_13829,31.99213,29.41406
20908,id_reg_grid_eur_13830,72.48043,29.88281
20909,id_reg_grid_eur_13831,72.01168,30.11719
20910,id_reg_grid_eur_13832,71.54293,30.11719
20911,id_reg_grid_eur_13833,43.50586,30.0293
20912,id_reg_grid_eur_13834,43.0078,30.05859
20913,id_reg_grid_eur_13835,42.539,30.11719
20914,id_reg_grid_eur_13836,42.07025,30.11719
20915,id_reg_grid_eur_13837,35.03905,30.05859
20916,id_reg_grid_eur_13838,34.57026,30.11719
20917,id_reg_grid_eur_13839,34.10151,30.11719
20918,id_reg_grid_eur_13840,33.39838,30.11719
20919,id_reg_grid_eur_13841,32.92963,30.11719
20920,id_reg_grid_eur_13842,32.46092,30.05859
20921,id_reg_grid_eur_13843,72.48043,30.58594
20922,id_reg_grid_eur_13844,72.01168,30.58594
20923,id_reg_grid_eur_13845,71.54293,30.58594
20924,id_reg_grid_eur_13846,43.97461,30.49805
20925,id_reg_grid_eur_13847,43.53514,30.52734
20926,id_reg_grid_eur_13848,43.00775,30.58594
20927,id_reg_grid_eur_13849,42.539,30.58594
20928,id_reg_grid_eur_13850,42.07025,30.58594
20929,id_reg_grid_eur_13851,34.98045,30.52734
20930,id_reg_grid_eur_13852,34.5703,30.52734
20931,id_reg_grid_eur_13853,34.10151,30.58594
20932,id_reg_grid_eur_13854,33.39838,30.58594
20933,id_reg_grid_eur_13855,32.92963,30.58594
20934,id_reg_grid_eur_13856,32.46092,30.52734
20935,id_reg_grid_eur_13857,72.48043,31.05469
20936,id_reg_grid_eur_13858,72.01168,31.05469
20937,id_reg_grid_eur_13859,71.54293,31.05469
20938,id_reg_grid_eur_13860,44.50195,31.02539
20939,id_reg_grid_eur_13861,44.00389,30.99609
20940,id_reg_grid_eur_13862,43.53514,30.99609
20941,id_reg_grid_eur_13863,42.9492,30.99609
20942,id_reg_grid_eur_13864,42.539,31.05469
20943,id_reg_grid_eur_13865,34.10151,31.05469
20944,id_reg_grid_eur_13866,33.39838,31.05469
20945,id_reg_grid_eur_13867,32.92963,31.05469
20946,id_reg_grid_eur_13868,32.51952,30.99609
20947,id_reg_grid_eur_13869,72.48043,31.52344
20948,id_reg_grid_eur_13870,72.01168,31.52344
20949,id_reg_grid_eur_13871,71.54293,31.52344
20950,id_reg_grid_eur_13872,43.94525,31.52344
20951,id_reg_grid_eur_13873,43.4765,31.52344
20952,id_reg_grid_eur_13874,43.00775,31.52344
20953,id_reg_grid_eur_13875,42.539,31.52344
20954,id_reg_grid_eur_13876,33.39838,31.52344
20955,id_reg_grid_eur_13877,32.98827,31.46484
20956,id_reg_grid_eur_13878,32.51952,31.46484
20957,id_reg_grid_eur_13879,72.48043,31.99219
20958,id_reg_grid_eur_13880,72.01168,31.99219
20959,id_reg_grid_eur_13881,71.54293,31.99219
20960,id_reg_grid_eur_13882,43.4765,31.99219
20961,id_reg_grid_eur_13883,43.00775,31.99219
20962,id_reg_grid_eur_13884,42.539,31.99219
20963,id_reg_grid_eur_13885,33.45702,32.05078
20964,id_reg_grid_eur_13886,32.95029,31.99219
20965,id_reg_grid_eur_13887,32.51952,32.05078
20966,id_reg_grid_eur_13888,72.48043,32.46094
20967,id_reg_grid_eur_13889,72.01168,32.46094
20968,id_reg_grid_eur_13890,71.54293,32.46094
20969,id_reg_grid_eur_13891,70.95699,32.46094
20970,id_reg_grid_eur_13892,43.4765,32.46094
20971,id_reg_grid_eur_13893,43.00775,32.46094
20972,id_reg_grid_eur_13894,32.92967,32.51953
20973,id_reg_grid_eur_13895,32.4692,32.49627
20974,id_reg_grid_eur_13896,31.96289,32.49023
20975,id_reg_grid_eur_13897,72.48043,32.92969
20976,id_reg_grid_eur_13898,71.98241,32.98828
20977,id_reg_grid_eur_13899,71.54293,32.92969
20978,id_reg_grid_eur_13900,70.95699,32.92969
20979,id_reg_grid_eur_13901,43.00775,32.92969
20980,id_reg_grid_eur_13902,32.92967,32.98828
20981,id_reg_grid_eur_13903,32.46092,32.98828
20982,id_reg_grid_eur_13904,32.05077,32.98828
20983,id_reg_grid_eur_13905,72.48043,33.39844
20984,id_reg_grid_eur_13906,72.01168,33.39844
20985,id_reg_grid_eur_13907,71.54293,33.39844
20986,id_reg_grid_eur_13908,70.95699,33.39844
20987,id_reg_grid_eur_13909,70.48824,33.39844
20988,id_reg_grid_eur_13910,43.00775,33.39844
20989,id_reg_grid_eur_13911,33.39838,33.39844
20990,id_reg_grid_eur_13912,32.92963,33.39844
20991,id_reg_grid_eur_13913,32.46088,33.39844
20992,id_reg_grid_eur_13914,72.48043,34.10156
20993,id_reg_grid_eur_13915,72.01168,34.10156
20994,id_reg_grid_eur_13916,71.54293,34.10156
20995,id_reg_grid_eur_13917,70.95699,34.10156
20996,id_reg_grid_eur_13918,70.48824,34.10156
20997,id_reg_grid_eur_13919,43.00775,34.10156
20998,id_reg_grid_eur_13920,33.39838,34.10156
20999,id_reg_grid_eur_13921,72.48043,34.57031
21000,id_reg_grid_eur_13922,72.01168,34.57031
21001,id_reg_grid_eur_13923,71.54293,34.57031
21002,id_reg_grid_eur_13924,70.95699,34.57031
21003,id_reg_grid_eur_13925,70.48824,34.57031
21004,id_reg_grid_eur_13926,43.00775,34.57031
21005,id_reg_grid_eur_13927,72.48043,35.03906
21006,id_reg_grid_eur_13928,72.01168,35.03906
21007,id_reg_grid_eur_13929,71.54293,35.03906
21008,id_reg_grid_eur_13930,70.95699,35.03906
21009,id_reg_grid_eur_13931,70.48824,35.03906
21010,id_reg_grid_eur_13932,43.4765,35.03906
21011,id_reg_grid_eur_13933,43.00775,35.03906
21012,id_reg_grid_eur_13934,72.48043,35.50781
21013,id_reg_grid_eur_13935,72.01168,35.50781
21014,id_reg_grid_eur_13936,71.54293,35.50781
21015,id_reg_grid_eur_13937,70.95699,35.50781
21016,id_reg_grid_eur_13938,70.48824,35.50781
21017,id_reg_grid_eur_13939,70.01949,35.50781
21018,id_reg_grid_eur_13940,43.4765,35.50781
21019,id_reg_grid_eur_13941,43.00775,35.50781
21020,id_reg_grid_eur_13942,72.48043,35.97656
21021,id_reg_grid_eur_13943,72.01168,35.97656
21022,id_reg_grid_eur_13944,71.54293,35.97656
21023,id_reg_grid_eur_13945,70.95699,35.97656
21024,id_reg_grid_eur_13946,70.48824,35.97656
21025,id_reg_grid_eur_13947,70.01949,35.97656
21026,id_reg_grid_eur_13948,43.4765,35.97656
21027,id_reg_grid_eur_13949,43.00775,35.97656
21028,id_reg_grid_eur_13950,42.53905,36.03516
21029,id_reg_grid_eur_13951,72.48043,36.44531
21030,id_reg_grid_eur_13952,72.01168,36.44531
21031,id_reg_grid_eur_13953,71.54293,36.44531
21032,id_reg_grid_eur_13954,70.95699,36.44531
21033,id_reg_grid_eur_13955,70.48824,36.44531
21034,id_reg_grid_eur_13956,70.01949,36.44531
21035,id_reg_grid_eur_13957,43.4765,36.44531
21036,id_reg_grid_eur_13958,43.00775,36.44531
21037,id_reg_grid_eur_13959,42.53905,36.50391
21038,id_reg_grid_eur_13960,72.48043,36.91406
21039,id_reg_grid_eur_13961,72.01168,36.91406
21040,id_reg_grid_eur_13962,71.54296,37.07536
21041,id_reg_grid_eur_13963,70.95699,36.91406
21042,id_reg_grid_eur_13964,70.48824,36.91406
21043,id_reg_grid_eur_13965,70.01949,36.91406
21044,id_reg_grid_eur_13966,43.4765,36.91406
21045,id_reg_grid_eur_13967,43.00775,36.91406
21046,id_reg_grid_eur_13968,42.53905,36.97266
21047,id_reg_grid_eur_13969,41.98242,37.00195
21048,id_reg_grid_eur_13970,72.48043,37.38281
21049,id_reg_grid_eur_13971,72.01168,37.61719
21050,id_reg_grid_eur_13972,71.51366,37.44141
21051,id_reg_grid_eur_13973,70.95699,37.38281
21052,id_reg_grid_eur_13974,70.48824,37.38281
21053,id_reg_grid_eur_13975,70.01949,37.38281
21054,id_reg_grid_eur_13976,43.00775,37.38281
21055,id_reg_grid_eur_13977,42.539,37.38281
21056,id_reg_grid_eur_13978,42.07129,37.4377
21057,id_reg_grid_eur_13979,72.48043,38.08594
21058,id_reg_grid_eur_13980,72.01168,38.08594
21059,id_reg_grid_eur_13981,71.54293,38.08594
21060,id_reg_grid_eur_13982,70.95699,38.08594
21061,id_reg_grid_eur_13983,70.48824,38.08594
21062,id_reg_grid_eur_13984,70.01949,38.08594
21063,id_reg_grid_eur_13985,69.55077,38.02593
21064,id_reg_grid_eur_13986,43.00775,38.08594
21065,id_reg_grid_eur_13987,42.539,38.08594
21066,id_reg_grid_eur_13988,42.07025,38.08594
21067,id_reg_grid_eur_13989,72.48043,38.55469
21068,id_reg_grid_eur_13990,72.01168,38.55469
21069,id_reg_grid_eur_13991,71.54293,38.55469
21070,id_reg_grid_eur_13992,70.95699,38.55469
21071,id_reg_grid_eur_13993,70.48824,38.55469
21072,id_reg_grid_eur_13994,70.01949,38.55469
21073,id_reg_grid_eur_13995,69.52147,38.49609
21074,id_reg_grid_eur_13996,42.539,38.55469
21075,id_reg_grid_eur_13997,42.07025,38.55469
21076,id_reg_grid_eur_13998,72.48043,39.02344
21077,id_reg_grid_eur_13999,72.01168,39.02344
21078,id_reg_grid_eur_14000,71.54882,39.02344
21079,id_reg_grid_eur_14001,70.95699,39.02344
21080,id_reg_grid_eur_14002,70.51754,39.02344
21081,id_reg_grid_eur_14003,70.01949,39.02344
21082,id_reg_grid_eur_14004,69.52145,39.02344
21083,id_reg_grid_eur_14005,42.07025,39.02344
21084,id_reg_grid_eur_14006,72.48043,39.49219
21085,id_reg_grid_eur_14007,72.01168,39.49219
